METID,Name,Mass,Height,RT,Area,Score,Ions,EXPID,td,to,te,fio,fik,pH,tg,Temp,Mod,F,pHs,pHo,alpha1,alpha2
136,BU 226 hydrochloride,197.094,12199,56.531,1385813,78.66,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
160,Benzydamine hydrochloride,309.1844,1659571,174.428,65312682,98.39,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
74,Betaxolol,307.2148,1264540,147.082,61394709,98.11,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
163,Bifonazole,310.1473,1174211,184.977,43588377,98.17,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
171,Bisoprolol,325.2255,1300416,132.815,55515431,97.87,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
123,Bromhexine hydrochloride,373.999,1557922,222.148,66169030,99.3,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
159,Bupropion hydrochloride,239.1079,374432,141.662,24379831,95.61,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
60,Caffeine,194.0817,131263,12.678,2798829,72.59,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
77,Candesartan,440.1595,715202,192.906,20525751,98.23,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
77,Candesartan,440.1592,11327,50.797,353384,91.8,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
19,Carbamazepine,236.0917,223857,140.766,11276475,70.5,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
19,Carbamazepine,236.0952,82033,97.025,8999765,86.67,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
19,Carbamazepine,236.0949,561629,85.446,28692008,99.25,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
57,Carvedilol,406.1894,1237192,144.17,48364365,97.79,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
147,Chloramphenicol,322.0122,117938,22.577,3671299,98.53,16,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
253,Chlormidazole hydrochloride,256.0763,991176,140.743,49219774,98,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
124,Chloropyramine hydrochloride,289.1348,1468426,161.349,63386292,98.12,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
130,Chloroquine diphosphate,319.1814,904445,171.808,37976206,97.98,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
42,Chlorpheniramine,274.1239,620929,143.946,27646709,98.17,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
46,Chlorpromazine,318.0959,1675447,194.541,65945215,97.96,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
46,Chlorpromazine,318.0969,137924,8.109,2445086,74.24,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
47,Chlorprothixene,315.085,1414416,199.625,55785267,97.71,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
202,Chlorsulfuron,357.0297,391431,28.692,10748991,99.22,10,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
173,Chlorthalidone,338.0125,39651,24.481,1003183,98.02,13,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
38,Cimetidine,252.1159,938719,22.779,23991769,98.46,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
113,Cinnarizine,368.2256,3567413,216.96,123774551,98.29,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
107,Ciprofloxacin hydrochloride,331.1332,775626,11.76,21328481,98.28,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
144,Clarithromycin,747.4764,39045,196.691,1135242,98.88,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
144,Clarithromycin,747.4776,3808638,194.429,146107136,97.93,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
36,Clomipramine,314.1538,1640310,200.006,64915582,81.51,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
54,Clonidine,229.0174,707784,26.586,23524770,99.35,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
79,Clopidogrel,321.059,848517,169.277,37029050,98.24,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
31,Clozapine,326.1299,1647218,160.766,65358802,97.78,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
216,Creatinine,113.059,523679,0.628,3707013,87.53,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
104,Cytidine,243.0854,205470,0.763,1198237,97.73,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
104,Cytidine,243.0855,196423,0.628,962936,98.54,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
245,D-Pantothenic acid hemicalcium salt,219.1109,60897,0.897,556114,85.62,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
245,D-Pantothenic acid hemicalcium salt,219.1111,33706,0.718,233668,81.77,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
152,D-Penicillamine,149.0513,81742,0.785,833997,79.21,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
157,Detomidine hydrochloride monohydrate,186.1156,502173,86.633,31529557,87.53,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
157,Detomidine hydrochloride monohydrate,186.1156,227726,58.233,18412758,87.76,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
139,Dexmedetomidine hydrochloride,200.1312,458435,111.807,26873169,99.21,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
90,Diclofenac potassium,332.9712,21929,102.602,1076789,85.37,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
72,Dilevalol,328.1787,345445,70.529,15758911,99.42,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
72,Dilevalol,328.1788,1141473,67.976,51444239,98.12,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
50,Diltiazem hydrochloride,414.1613,1046721,163.812,37392133,97.83,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
51,Diphenhydramine,255.1625,930537,158.482,42448401,99.01,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
51,Diphenhydramine,255.1611,14681,3.002,224006,72.51,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
89,Doxazosin dobesilate,451.1858,2305944,132.009,84224039,98.52,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
23,Doxepin,279.162,156049,170.979,6433653,85.79,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
23,Doxepin,279.1625,1051489,169.591,42778402,97.96,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
183,Doxycycline hyclate,444.153,100161,15.321,4828549,99.72,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
183,Doxycycline hyclate,444.1532,745955,13.529,30486969,99.12,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
183,Doxycycline hyclate,444.1531,12396,8.199,318131,96.81,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
189,Enalaprilat,348.1685,711266,2.868,13651789,98.52,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
109,Erythromycin,733.4605,20372,181.483,832347,95.37,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
70,Esmolol,295.1785,874691,116.734,39574888,98.53,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
197,Ethirimol,209.1458,605156,85.446,33594126,86.67,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
197,Ethirimol,209.1486,502222,45.915,17617781,78.49,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
169,Etofylline,224.0914,48363,9.184,901641,85.38,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
64,Famotidine,337.0452,91938,28.692,2501534,80.49,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
64,Famotidine,337.0451,1413743,8.131,26101398,97.21,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
4,Fenbufen,254.0952,19044,74.829,888810,75.59,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
4,Fenbufen,254.0941,188567,65.848,8446487,99.64,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
199,Fluconazole,306.1037,657404,64.168,26803692,90.28,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
199,Fluconazole,306.1042,489239,33.149,16486601,86.54,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
196,Flumequine,261.0804,1359247,16.553,30777186,98.27,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
153,Flunarizine dihydrochloride,404.2065,3025892,223.276,99545208,98.55,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
287,Fluocinolone acetonide,452.2008,671369,126.297,26272672,99.44,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
262,Flupirtine maleate,304.1336,268711,102.422,12768694,99.22,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
122,Fluvastatin sodium,433.1648,18384,146.208,746435,94.55,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
200,Fomesafen,437.9895,156937,112.658,7408807,98.21,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
228,Fumaric acid,116.011,646109,0.516,1962268,87.34,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
247,Fusidic acid,516.3461,16947,179.96,534935,71.44,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
154,Gemfibrozil,250.1572,1562403,104.55,75370169,97.9,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
151,Gliclazide,323.1304,663775,64.168,27162508,98.5,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
7,Glucose,180.0647,143290,1.345,1556355,89.89,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
7,Glucose,180.0644,97312,1.054,1321320,77.62,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
215,Glutamic acid,147.0555,194250,0.92,2203411,76.11,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
215,Glutamic acid,147.0532,183948,0.516,458425,86.81,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
222,Glutaric acid,132.0438,76978,0.516,259103,70.25,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
116,Haloperidol,375.1402,2123696,159.131,85063703,98.02,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
217,Hippuric acid,179.0583,214391,2.039,2035406,99.49,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
258,Histidine monohydrochloride monohydrate,155.0694,248530,0.584,857942,94.31,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
80,Hydrochlorothiazide,296.9629,145223,27.527,5086181,91.07,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
80,Hydrochlorothiazide,296.9643,42059,0.718,413075,97.71,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
140,Hydrocortisone,362.2094,147457,97.517,6249673,99.33,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
127,Hydroxyzine dihydrochloride,374.1762,1808698,171.315,72017993,98.35,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
204,Imidacloprid,255.0524,473437,20.338,12105940,98.24,10,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
32,Imipramine hydrochloride,280.1941,874897,185.381,36427898,98.3,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
108,Indapamide,365.0601,355404,34.134,15735068,99.16,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
223,Indole-3-lactic acid,205.0748,189784,2.644,1841987,95.15,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
67,Indoramin,347.2001,1210333,135.301,50078063,97.33,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
288,Irbesartan,428.2325,244483,269.862,11184083,81.56,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
288,Irbesartan,428.2327,44727,255.976,1425720,82.69,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
288,Irbesartan,428.2326,2377454,135.01,80376404,98,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
146,Ketoprofen,254.0952,19044,74.829,888810,75.59,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
146,Ketoprofen,254.0941,188567,65.848,8446487,99.64,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
237,Kynurenic acid,189.0429,531033,2.577,6394390,99.09,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
229,L-Citrulline,175.0977,376975,0.561,1375074,71.31,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
241,L-Phenylalanine,165.0791,380343,2.219,3329832,72.55,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
244,L-Proline,115.0633,290835,0.606,1790925,87,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
134,Labetalol hydrochloride,328.1787,345445,70.529,15758911,99.42,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
134,Labetalol hydrochloride,328.1788,1141473,67.976,51444239,98.12,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
119,Lidocaine hydrochloride,234.1731,671341,124.394,35926874,99.23,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
126,Lisinopril dihydrate,405.226,56328,5.287,1609367,98.53,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
114,Loratadine,382.145,2275333,187.038,80595923,98.34,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
82,Lovastatin,404.2574,47277,166.948,1692147,91.44,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
208,Mefenamic acid,241.1105,91140,108.895,4700889,85.81,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
209,Mefluidide,310.0579,8596,46.34,360178,81.34,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
209,Mefluidide,310.0602,341788,33.529,14803761,99.72,10,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
84,Melatonin,232.1214,490424,35.344,18423026,98.58,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
2,Meloxicam,351.0347,645222,72.59,22693622,98.62,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
232,Methyl alpha-D-mannopyranoside,194.0761,140600,0.83,1614352,88.64,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
195,Methylmetsulfuron,381.0742,903563,24.772,21850303,99.66,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
45,Metoclopramide hydrochloride,299.1409,1096364,95.524,50309707,94.06,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
142,Metoprolol tartrate,267.1859,587612,106.073,25867712,83.73,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
142,Metoprolol tartrate,267.1837,1559704,104.55,74063897,97.9,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
155,Mexiletine hydrochloride,179.131,260436,90.171,23181690,87.37,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
230,N-(2-Furoyl)glycine,169.0375,202465,0.92,2313711,99.49,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
93,N-(3-acetyl-4-hydroxyphenyl)butanamide,221.1052,357096,29.677,12291990,87.13,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
93,N-(3-acetyl-4-hydroxyphenyl)butanamide,221.1037,185805,0.763,1043511,84.73,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
93,N-(3-acetyl-4-hydroxyphenyl)butanamide,221.1036,181262,0.628,859132,86.48,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
271,N-alpha-acetyl-L-glutamine,188.0797,518030,0.584,1826655,95.95,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
246,N6-Methyl-2prim-deoxyadenosine,265.1178,1319640,11.334,27139751,98.62,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
68,Nabumetone,228.1154,100827,120.967,5993309,91.69,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
191,Nadolol,309.1941,474590,87.439,19745847,98.45,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
191,Nadolol,309.1941,424099,82.601,17064989,98.61,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
158,Nalidixic acid,232.0851,783199,15.254,16776647,98.05,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
168,Naloxone hydrochloride,327.1473,498482,72.993,25510052,98.29,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
26,Naphazoline,210.1162,307080,56.8,16260504,78.46,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
94,Nicotinic acid,123.0318,123347,0.763,870491,87.64,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
94,Nicotinic acid,123.0322,127986,0.651,537601,98.85,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
8,Nifedipine,346.1165,592682,117.07,24290726,98.67,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
110,Niflumic acid,282.0615,381637,89.544,22608886,99.66,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
35,Nimesulide,308.0474,18608,62.601,764770,85.75,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
167,Nitrendipine,360.1322,253557,144.282,10233662,99.17,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
203,Nitrofurazone,198.0386,167696,7.415,2857190,98.96,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
176,Nizatidine,331.1137,757710,31.335,19813460,97.67,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
40,Nortriptyline,263.1675,875431,185.381,36546752,98.3,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
40,Nortriptyline,263.1675,1071725,173.241,53415403,98.48,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
274,O-acetyl-L-carnitine hydrochloride,203.1164,2848068,0.606,9748218,97.5,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
34,Olanzapine,312.1411,1062436,142.401,43117993,97.88,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
120,Opipramol dihydrochloride,363.2312,1582865,151.673,64905627,97.77,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
264,PNU 37883 hydrochloride,345.2781,1467457,159.691,77709107,97.58,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
52,Papaverine,339.1472,1576542,116.017,57304201,97.97,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
